r,xi0_mean,xi0_std,xi2_mean,xi2_std
22.119800693646564,0.12311992802935334,0.0012352241136328417,-0.04720033253857468,0.0022972331217767875
26.101298586570117,0.08445078396679785,0.0010057396545777432,-0.04357027461510409,0.0017142050880003753
30.08769965573809,0.05961467104592857,0.0009362130288525284,-0.03791615959000291,0.0020121333483765027
34.077323728144044,0.04291772803694035,0.0006149095364235997,-0.033367570839647344,0.0014085518321151336
38.069127143540584,0.03148010631162904,0.0006909976097686459,-0.02909968188209798,0.0014627960616443456
42.062476500820495,0.02356686875560418,0.0005559073956157295,-0.02494794881011091,0.0011448582571337823
46.05694843472576,0.017732469445813963,0.0006588371524421179,-0.02171407799997917,0.0013702629315264156
50.05235704381402,0.013683813962578655,0.0004811328145199602,-0.019090595206463095,0.0009366822066648238
54.048426648080586,0.010271767662859232,0.0005506830883111292,-0.01672133083026244,0.0008982756206150251
58.0450236835925,0.007906919338804714,0.000546365692722656,-0.014533515402781494,0.0007238177865754614
62.04207671476598,0.006142928233506674,0.00047699764570570765,-0.012705914186511982,0.0008470445517687748
66.03949784371399,0.004774770048460559,0.0005195143584600508,-0.011556118179330827,0.0006779008627003156
70.0372027701845,0.0035705991218974624,0.0004303571494033361,-0.01029460345433031,0.0007129039540804993
74.0351629177273,0.002777309711396175,0.0004622996163504217,-0.009050033916814576,0.0005542578743160068
78.03332865716237,0.0020350826581365046,0.0005111644950100773,-0.007759221186559353,0.0005427743609896791
82.03165602960388,0.001679826831005757,0.0003551584521202266,-0.00710500206703821,0.0007115818583775832
86.03016655842056,0.0015165445228534208,0.00028059970095283183,-0.00614951230845255,0.000667497779005272
90.02878277348717,0.0017519818085703126,0.0003303869813936361,-0.005573004434759745,0.0005475360807411413
94.02753744949342,0.0020503768560585253,0.0002139274362886267,-0.0050101960704337315,0.0006487885008998583
98.02637993727832,0.0023061528812018516,0.00036693300925421583,-0.004669461148045753,0.0005910595521995014
102.02532100796006,0.002229965622520526,0.00024579203156329527,-0.004211781129267716,0.0005077921169848252
106.02434857952169,0.0019054564141816937,0.0002965146893414589,-0.0038005517186022243,0.00046076222990991584
110.02341856158453,0.0013927081978477652,0.0002947923416693028,-0.0032864330740635496,0.00032006200879173283
114.02259296775478,0.0009050442765993798,0.00024246094568904683,-0.0030695438954162703,0.0005794062037660546
118.02179972435715,0.00040217273053235505,0.0003078228767115492,-0.0029228385904749867,0.00044401556043879143
122.0210548264752,2.3356515685985787e-05,0.0002742772980244499,-0.002874599966595109,0.0004418718039963735
126.0203793561393,-0.0002147692306360138,0.000248764780905185,-0.0025199339495541456,0.00040145545484253386
130.01973857486212,-0.0003397888486440677,0.00021077267007701034,-0.0025131116662787645,0.0004619367048369094
134.01912043918932,-0.00047821991424607614,0.00018136786240770258,-0.0023978351488213694,0.0004201543989775753
138.01854702918124,-0.0004696210822128469,0.00019391102598043136,-0.0022004462913033183,0.00033661451726669996
142.01800557006135,-0.000535170523754551,0.00020932029065848248,-0.002031005413288174,0.0003892012335433723
146.0175036246475,-0.0004945889042843908,0.00021205227908048033,-0.0019083822447777496,0.0005169843472382224
150.0170210998607,-0.0005007205207697403,0.00017510096212135066,-0.0018004886600676946,0.0004220667873712271
154.01655677627787,-0.0005165009496618944,0.00012582736403976563,-0.001671950235017601,0.00042504916186968854
158.01612729002207,-0.00047909975953685716,0.00022813977589432254,-0.0015287079308095666,0.00041827528397344937
162.01571187169588,-0.00042890596483261516,0.00021155962546070246,-0.001324040532315523,0.000454477655988092
166.01532411753317,-0.000430110090452274,0.0002310965905268691,-0.0012644094533578085,0.00033621643056370873
170.01494268405844,-0.0004307638146980977,0.00019447211156976038,-0.0011958435216557928,0.0003376974826523347
174.01458643988474,-0.00040780032700687236,0.00016180771729488324,-0.001030634547636232,0.0002876246280517081
178.01424867557836,-0.0003430664256736508,0.00017499979173814738,-0.0010161522345440025,0.0003169282122493674
182.01392450613108,-0.00036987372593152247,0.0001848404137204915,-0.0009222402106282984,0.0003286463846216424
186.01360023105877,-0.0003066512888380854,0.00015131080566589008,-0.0008463545466214856,0.0003121280271624004
190.01330175354337,-0.0003036178793250897,0.00011165134222016789,-0.0008596786346965709,0.00031806599637179196
194.01301614220608,-0.00028552156325820283,0.00012090479691852606,-0.0007965615146086965,0.0003417626002902329
198.01273990195864,-0.00027095303911163645,0.00015224929400022244,-0.0007259800878804683,0.00030129911004422226
