k,pk0_mean,pk0_std,pk2_mean,pk2_std
0.022565486247430468,59575.490276263205,2254.8021315689252,26288.84610276484,5822.927578966359
0.027776436318696363,53775.951229098115,1746.9329976228616,25137.057389431287,5172.126668628416
0.03269804945164275,47093.56121419886,1195.1049036847885,21486.008622100948,5117.548107347505
0.03761648412163148,41155.31264150399,829.5358770787052,18366.05115100449,2942.9165637582714
0.04263843590653306,36412.60622491224,879.0087403558941,15507.899009114532,2011.941789035175
0.04756514397867405,32763.288947075278,796.9456771208419,14154.724657897124,2148.023771501049
0.052620958465403406,30281.235280103712,484.5012526427892,12849.874482514595,1245.6639778065999
0.05756031579008965,28468.685187517134,420.9301003216823,12020.361763445495,1408.4207256633636
0.06254738086573085,26703.653967880175,398.8911766911563,11379.519887944989,1209.8345691529073
0.06757793245805244,25138.393248775792,299.773182299185,10479.995515990577,928.6330659331145
0.0725591727187394,23427.443934458468,367.3592128554178,9534.702761150018,710.162540398465
0.07753384095836814,21652.927308955663,275.9809002526211,8532.770406612304,525.4859572980724
0.08251793095580771,19855.421438929672,186.324073959688,7789.113752365382,799.0843530961331
0.08752751585855112,17998.282923046452,243.15606821155066,7422.3590524760775,497.41853173194175
0.09254701595891279,16353.196634370983,198.32251207129764,6438.771831726381,457.3424128305613
0.09754962816585229,14894.551671793235,177.68138686997347,5908.87595290751,351.9497446423053
0.10253195775498163,13806.106425767657,157.80723735283587,5480.450154972512,353.17128247416014
0.10751159633375733,12949.758925083876,143.8194810745515,5050.515722408445,377.3586718460511
0.11251028248694529,12281.391472976098,104.93293817035385,4681.505784665955,360.68692764844957
0.11755008153514755,11775.481858228635,128.3918457777996,4379.498313005476,303.83166249721984
0.12253694076934399,11242.645229942624,101.60856419075269,4128.925723958805,265.94603352833894
0.12752609159286235,10816.931201438063,107.11929178701133,3770.7145987639633,220.70663922979907
0.13253020495172904,10325.681571274557,85.10515989549043,3387.7069939280523,243.77236355997124
0.1375062658167523,9811.87001166892,77.55632710467737,3326.537820263258,157.5631628070285
0.1425134383761389,9257.518820226142,71.59943572504399,3020.7164642181037,182.81678861539754
0.1475259185391497,8699.037795620316,79.42698847274218,2800.0988517642813,186.62997994907104
0.15252993926185196,8167.503763213786,63.2086903480311,2745.9218084277,133.92935961662795
0.15749456412553087,7707.054549686238,54.61195888564677,2506.311019945907,133.13298085706862
0.16251892717019595,7299.5367376536215,35.30112878235572,2307.530087080134,122.29318477800763
0.16754609527558778,6964.538326192418,50.58197908278269,2141.0175991559518,90.70177408454285
0.17252919603368833,6656.91855421701,42.88056097832925,1980.219448008844,89.38451266352581
0.17753019070156986,6401.343702963529,48.78903330515595,1822.4821278824236,98.8634972245595
0.1825147596880774,6185.278222377781,38.18618702653408,1721.7479006167869,129.94739797317766
0.18753606598948583,5973.990363993668,32.488275143967364,1609.5820505970141,86.81922702030137
0.19253236128416146,5755.4256178143605,31.122678029494924,1445.4543807439013,82.13078268703879
0.19751985977134684,5536.099870732241,36.41301679026604,1332.0856926988702,79.08874025852177
0.20251536264909584,5319.319033644646,29.89685949534844,1221.0862318343222,73.5573627495945
0.20750884321819765,5101.029260074056,27.062079927820967,1149.5871705544432,62.12676638875235
0.2125177993514315,4903.784424793182,26.963171160889893,1081.3168170506685,69.38258945303576
0.21750041055371971,4692.422887797354,21.764954463801086,1001.1722856225512,57.82904162084323
0.2225093097263724,4517.98063311194,17.29167023132166,930.0086932670284,60.135083114420986
0.22752895188076527,4346.415152581414,22.923998463017632,856.5066199090811,56.26776203893491
0.2325285335280653,4199.267371298352,25.272312465202504,774.2659199355137,55.90426051079896
0.23752764821841688,4045.300027308177,25.392697383772045,706.1421317063621,44.99509424269733
0.24249909553457555,3917.60605359128,23.254457227022804,630.4698079846601,58.05281338745743
0.24749984775926426,3792.5262571278213,17.594252471336624,583.1286726365726,45.87082547197086
0.2525200231637341,3674.8664079675946,20.636515591176476,504.42388987646046,45.723086699246736
0.25751821830213084,3557.423608254886,18.087094040164423,443.29368532370404,46.44734605670576
0.26252556111217856,3447.505791769481,15.212717104657948,394.6712570709862,49.85888611837355
0.2675305453620265,3337.074748506605,14.787788380761182,356.8875375813144,43.67546434503889
0.27254045189577275,3226.4857873552764,14.047034664050809,297.4280899248867,39.46624215164771
0.2775333128253934,3130.382090178905,15.489718929406097,265.6980461390442,25.529490446601713
0.2825123834702272,3032.854990264188,14.53073984341779,223.37321428790204,34.40896635047121
0.28751045833201105,2941.146513668435,15.227674207202671,171.93941587601412,36.56010681799418
0.29249712560704144,2853.0371860545756,11.305273320044266,157.80990033769268,25.54327660219541
0.2975058753683165,2771.1691235757166,11.57288311279137,105.16069780693182,40.884123445409
