r,xi0_mean,xi0_std,xi2_mean,xi2_std
22.11819174805841,0.18188198727614696,0.0017974877711849323,-0.11087402337704652,0.0027790037468947773
26.099694533837955,0.12425366684815067,0.0015263149196341746,-0.08684389087731492,0.0023785499521799215
30.08611516402929,0.08768980969731503,0.0013490262219755086,-0.06969037456027694,0.0022010682772023132
34.07570889324385,0.06339064031114608,0.0013509227574640364,-0.0568116042476478,0.0020117795787886325
38.067493524732754,0.04670739290686349,0.0012997060891815457,-0.04708954595930974,0.0019115138623446565
42.060833701179476,0.034825371372364515,0.001089555491212295,-0.039438618201254806,0.0021330170374476054
46.05532946008559,0.026432815867214476,0.0010610466739980151,-0.03361195677723296,0.001976005439792079
50.050708100254475,0.02020240948664314,0.0009706460138928662,-0.028722470145537426,0.0017406017177481951
54.046759991336494,0.015513489350965037,0.0009183218689019891,-0.02471847975719429,0.0016634619116128008
58.04337398692864,0.012003795268162143,0.0008415743539159532,-0.021555083665264103,0.0016094915367426553
62.0404055723584,0.009284105891176023,0.0007141847066977616,-0.018849758569607227,0.001254094810699385
66.03780080580424,0.0071130279544358134,0.0006984772272742526,-0.016341372620496203,0.001193649285763512
70.03549014687026,0.005451567544023209,0.0007262569916554788,-0.014426430673812878,0.0011912049012636713
74.03342711208163,0.00413311116208529,0.000601838457492939,-0.012722249490908001,0.0011607181538963046
78.03158240087387,0.0031982557562741103,0.0006216992181000478,-0.011176606059175706,0.0010259237337325877
82.02991315388022,0.00266027749353756,0.0005977025690224778,-0.009734285479329368,0.0009537564231237899
86.02839599697002,0.0026436584573756795,0.0005689145886557577,-0.00847087611604571,0.000826720622706083
90.0270142365472,0.0028732703094710966,0.0005633444320402076,-0.007669729344923033,0.0008626636001719839
94.02575402862483,0.0032560947738160327,0.000544418521496601,-0.007005660489428237,0.0008291655337855226
98.02459656166211,0.003575760332048103,0.0005154433088879672,-0.0064099856502324755,0.0006831972340692456
102.02352851644629,0.0034830311251989703,0.0005286020224839405,-0.005763510268155461,0.0007820758219916567
106.02254033998017,0.003006400551853215,0.0004974238155669306,-0.005247531504873833,0.0006724065036566721
110.02162723063822,0.002218521137265893,0.00046371695928144814,-0.004659885403139585,0.0006058223271903861
114.0207827738363,0.0013545830110405848,0.0004794280871767991,-0.004333800778083028,0.0006336634726273587
118.01999539591341,0.0005850557788746824,0.0004739976555678558,-0.004186939671177623,0.0006060656198337558
122.01925243123308,7.597157590589704e-06,0.0004820370833790532,-0.003976388735454272,0.0006577092536876971
126.01855351636108,-0.0003540628418753898,0.00044644249739804817,-0.003811639885348454,0.0006047072242536979
130.01789806597148,-0.000627969672931118,0.00041486809050914183,-0.0036368437508512643,0.0006733973271485809
134.01726980094054,-0.0007721574969316975,0.00038420681139966463,-0.0033525507659529384,0.0006897072428767265
138.01668042220587,-0.0008148805731216289,0.000396477577504863,-0.0031079322811207706,0.0007550696982825066
142.0161248481214,-0.000830183098418859,0.0003625441491671816,-0.002819724415756169,0.0007295915332233557
146.01559826145862,-0.0008046205799602334,0.00034182788800360934,-0.0025812677063158096,0.0007348482286087116
150.01509302371025,-0.0007668831843701437,0.0003294379537728971,-0.0023644292511095922,0.0007505570684774102
154.01461547885359,-0.0007272440017555479,0.0002883262163499635,-0.002221120816725184,0.0007384124008772325
158.0141657877019,-0.0006943137663568707,0.0002686359263732889,-0.0020433608997130048,0.0006824575317492583
162.0137333898944,-0.0006977753509518872,0.0002672263177749906,-0.0017669242197465124,0.0006191404330519546
166.01331933644119,-0.000656414354649704,0.00029407762361340604,-0.0016780184811351685,0.0006566798004031686
170.01292976032366,-0.0006630883765728852,0.00030789024361425584,-0.001609827728135027,0.0006520113142278
174.01255204771977,-0.0006050933693513167,0.0003179282238826338,-0.0015141096700842466,0.0006269628931920927
178.0121943378774,-0.0005692980165766706,0.0003071448787327694,-0.0014940873355453038,0.0006317840613818644
182.01185143241906,-0.0005385669540368201,0.00026855932206929867,-0.0013526156183067582,0.0005815231168926633
186.01152215070462,-0.00046660855574550027,0.00028845954670013847,-0.0012395524618857546,0.0004952729266279885
190.01120705374933,-0.00043566206382362896,0.0002849939111656901,-0.0011231344031458219,0.0005205232467713538
194.0109041316113,-0.00040098685821841255,0.0002958158306622212,-0.0010641283684652103,0.0005890201539917161
198.01061299950214,-0.0004003789590130922,0.00029404185832111485,-0.000957523828290662,0.0006593150435523715
