r,xi0_mean,xi0_std,xi2_mean,xi2_std
22.11780269308953,0.18317257702445297,0.002542702313043618,-0.11414259029699758,0.002915752848177535
26.09934320342769,0.12514343090796287,0.0019339020615825279,-0.09129707722547938,0.002357659763395736
30.08580148134746,0.08826316698121305,0.0018444770786720636,-0.07338455510485564,0.0023585208159605524
34.07542994835807,0.06384214807275454,0.001515349670593228,-0.060089283907231,0.002332090223749565
38.067239071699746,0.04723398315658227,0.0015388586447468602,-0.05017746337504489,0.0022947392139170794
42.060612265945714,0.03537586937119622,0.001530630705796911,-0.04230324348846517,0.00202922178391776
46.05513514827641,0.02680669210568392,0.0014988529431514005,-0.03593730108309264,0.0017584409247127434
50.050529068622744,0.020517833576277567,0.0013662772671239201,-0.0307640315019368,0.0018981107609249085
54.046601713473756,0.015856560564385974,0.0012234104431283557,-0.026397608349061925,0.0017783879332552923
58.04322945320047,0.01214587047536095,0.0010865618899839294,-0.022977056568970936,0.0015194353988027816
62.040287490685714,0.009265207258078804,0.0009286101923362813,-0.020224565531109656,0.001768573631913525
66.03771231825927,0.007104835469301147,0.0009817950435144925,-0.01762044201318763,0.00164799225303018
70.03542789877389,0.005444421426048684,0.0009430545856058983,-0.015484956510432387,0.0015445801360925275
74.03339727136694,0.004166438174732531,0.0009182273633235161,-0.013656034120118305,0.0017748197705947054
78.03157260930892,0.003243681497301147,0.0008571708941598911,-0.011871040869219338,0.0016866419044190872
82.0299255737733,0.0027852926588215364,0.0008250843108453516,-0.010468418258417173,0.0016211774619214595
86.02841918522017,0.0026435532615134215,0.0008064551212121122,-0.009266476179740727,0.0016926195358018044
90.02704891226993,0.002712267024982629,0.0008259660052077059,-0.008337533463106306,0.0014285326594562211
94.0257763296884,0.002996068494724611,0.0008403502338397275,-0.007564836207485922,0.001535294360087453
98.02460803390792,0.0032385432635976892,0.0007807720728546688,-0.006954016172209697,0.001498078351740011
102.02353923119571,0.0031046851196683727,0.0007489406841118512,-0.00623049544036794,0.0014789239178802896
106.02254308909227,0.0026934168737930042,0.0007250469683957819,-0.0055883687177348115,0.0015326696899638503
110.02162253231873,0.0020367651537651025,0.000746758962189651,-0.0050422274276171195,0.0014529081554936828
114.02076251372524,0.001271267371989712,0.0007596175032991078,-0.00469331334795045,0.0013796471868520886
118.01996350940776,0.0005465430461223794,0.000711242067224475,-0.00446727275435527,0.0012449696516305074
122.0192191773031,7.457772847785197e-07,0.0006880472914996466,-0.00429784444121537,0.0011186064941995932
126.0185132434736,-0.00037898632943523234,0.000668264751930873,-0.004150580483376945,0.001077457058000209
130.0178607638671,-0.0006500169121754365,0.0006257152279737159,-0.0038854865353017054,0.0010242454564123103
134.01724359945038,-0.000796829476204956,0.0006420389400789916,-0.0036769825038136055,0.0010360170592177858
138.01665890796497,-0.0008998572182193221,0.0006010131115744695,-0.003572270808350371,0.0009044871400334292
142.01611010916764,-0.0008822645197808221,0.0005691035603836374,-0.0032046660371227447,0.0007677861954440329
146.01558713034143,-0.0008388221922309356,0.0005401640933220391,-0.002900500045771964,0.0007383870817377818
150.01509423807042,-0.0008332318709922068,0.0004914318031226105,-0.002480793879018948,0.0007559890675150336
154.01462185210465,-0.0007961098296577554,0.0004806326235846371,-0.0022030570264777345,0.0007447122205148949
158.0141803890608,-0.0007791617486519282,0.0004518715919110097,-0.0018702749776607498,0.0007721792219354884
162.01375309512525,-0.0007584827741856688,0.00047636955066197964,-0.0016500729982266138,0.0007621866029181722
166.01335177669839,-0.0007351370120890011,0.00039491614166561146,-0.0013912510524635752,0.0007270635793172432
170.0129635820299,-0.0006731510800913997,0.0003925643452877278,-0.0012467990883754027,0.0008194474954047042
174.01259598517564,-0.0006131838031760679,0.0003944634872958162,-0.001082137965780167,0.0008873980000210211
178.01224079580774,-0.0006030380680338217,0.00040368137585212023,-0.0009376290471282996,0.0008144893111003074
182.0119010067067,-0.0005300595489708973,0.00041284325647647746,-0.0008855030593084393,0.0008276240045120545
186.01157388716157,-0.00047679894762625677,0.0004204918929137338,-0.0008083204572860482,0.0008017873348109496
190.01126317778414,-0.00045904164982996895,0.00042909846341148257,-0.0008589886071607486,0.0007965057926736476
194.01096572531551,-0.0004132129260415164,0.00042221995404513217,-0.0008422125712144819,0.0008460188207935454
198.01067490922972,-0.0004143385354127899,0.000394256403673772,-0.0007829091654148625,0.000879742421111952
