k,pk0_mean,pk0_std,pk2_mean,pk2_std
0.022682037349506478,37147.39331341487,1368.365177856538,17044.110470137934,2001.081165956281
0.02764906838456563,34097.57732558684,859.5228405262145,15813.173635597235,1600.7155328268495
0.03262953485085334,29457.209826186314,727.362184059324,13567.687945834992,1206.4380704620035
0.03761291881509454,26151.590350782615,524.6581008960951,11537.719783363174,818.9797015674105
0.04260006704741445,23020.99599996035,479.1108958315514,10384.174018947344,1004.9090808636948
0.04758946297580542,20745.423728363643,489.42759821253304,8879.015826557566,770.911640407524
0.05258335611766108,19304.772338158848,328.9382380430731,8109.087323976033,713.9916532258572
0.057576274857463465,17836.91389509982,278.5440338051867,7316.976270957273,540.2735206723069
0.06256912139536833,16781.31096090812,298.660898305394,6735.738294812534,337.2031771660905
0.06756441715195967,15713.418317001095,291.5353463053705,6013.728128746294,483.87598987870865
0.07255749892871537,14564.626649111291,236.9143334450162,5453.002823651303,379.18176624503457
0.07755482756924524,13448.76891142177,164.0452581852957,4745.8454614902785,344.00868164461866
0.08255304458568463,12218.868505997949,155.54215906560947,4228.218153985531,411.6843699602825
0.08754967601814244,11004.782486900147,140.70908176722435,3718.661650862283,280.67044505645913
0.09254586496109424,9999.97215012389,115.70438105497811,3279.374036986341,225.08592095326767
0.09754291863059221,9087.294640020591,121.32653478546993,2921.429047062341,186.12323307753562
0.10254235516021268,8376.08101063749,121.49622538153491,2607.2897174344653,207.16510040532765
0.10753956503019681,7765.076995234698,110.64226522784979,2336.7143484451967,241.34380346066905
0.11253686491704093,7362.056087903842,98.61152350622787,2091.695173849893,167.74609589031826
0.11753562390962952,7009.440827361993,92.04145868575465,1953.173500855181,168.93832874269526
0.12253420461437808,6674.364399286392,87.0509876440408,1763.5655180124386,137.4583918427989
0.127532163938209,6389.5965329468445,84.69364613593488,1586.2153866534154,156.9090921203161
0.13253095059118697,6061.624182111033,59.385963681372964,1372.2192355410648,180.22166993537596
0.1375295724487842,5720.370786485799,67.47354954195515,1179.0953362863972,132.1917714963091
0.1425275558781007,5374.767824099198,78.86168070718635,1046.9770262968514,134.3150678007519
0.14752835586112167,5003.720857957129,69.49537951884868,998.3279772040266,118.61960746482207
0.1525288411351382,4666.574132686284,67.20216411678294,875.3476567365424,143.87026847545704
0.15752722798073354,4346.837878585107,51.025912658941856,811.428771628079,138.64832406365014
0.1625255560460449,4121.903147239919,51.670355855734165,648.6727098357608,146.84768279262207
0.167524465225269,3886.3651523768895,57.0238131248858,603.357100893593,124.0771838222201
0.1725248022457234,3708.2065203928714,58.14409464199742,535.3634250777305,119.86878617476609
0.17752509758721344,3543.21295726972,44.16527718230758,435.5809119246216,92.18725658275679
0.18252275065331142,3418.2389462479823,46.18955788070868,407.0126573605193,81.80650383728735
0.1875212390681281,3290.7851324178187,53.423659550774296,314.78452969818323,102.29558030413338
0.1925215385451184,3145.6039680148547,46.45537777254346,258.4843934082049,95.53084628274848
0.19752145482274225,3032.6189370408765,47.37913494315757,225.6794821876933,81.94001588710097
0.2025207907197568,2888.8695690197083,44.03082091732151,123.35364550166172,78.4399618133087
0.2075203767439778,2756.907629713137,32.19531329379819,122.1091321674141,76.84917307720958
0.21251983470887348,2619.717191933016,45.61785605224507,80.5612842509941,68.08834147274277
0.21751935618514695,2505.38399595978,33.37523180449896,68.61729367434164,68.06915967438268
0.22251927689424755,2387.4246544174503,29.841189235514605,36.19598778021998,90.22244455153216
0.22751907320178824,2279.9888948500434,31.645338459666366,9.992508254690618,70.47000327559236
0.23251854386003684,2181.8289420499873,41.237104759632494,-9.24336659907507,58.97037573873159
0.237518162231752,2111.72896876068,28.477160312797935,-44.64796657977002,77.99780048239371
0.2425175172465663,2030.3532867935699,36.96429269963564,-47.47387222670266,65.95574385453291
0.2475168214908688,1959.7444565367157,25.905293377335486,-106.45794943136156,76.39838653308108
0.2525170599683595,1885.8343050348478,32.82304769693705,-103.33472070285147,72.12184303296011
0.2575161211046416,1822.5442678886382,27.86799468907043,-140.09801494455738,64.02818933845501
0.2625163296070706,1766.5919350444476,26.7195379131317,-164.22652398993762,64.4643814990744
0.26751618754503137,1705.4980907244433,29.031658266359685,-184.3157177661891,55.1591899145072
0.2725147438157042,1636.811003003417,26.557195523089884,-190.74427477705783,64.79736937598699
0.27751501953035645,1581.043689810459,25.967124821169993,-205.58062288701976,57.91917289539464
0.282515203104274,1531.0081962404852,25.869139336202867,-198.91329528778718,72.25843415978257
0.2875145597182855,1476.1913158323794,27.56892766895987,-213.33157524762416,87.38235326295448
0.2925138209371488,1419.504104802626,22.50307789362128,-242.74262908599317,59.96290734474668
0.29751407041935785,1373.3180480706492,26.593462769134163,-250.35749603830715,50.13633311731136
