k,pk0_mean,pk0_std,pk2_mean,pk2_std
0.022682037349506478,36893.53436977806,1361.1311042226312,16701.525845368793,1952.9325168779885
0.02764906838456563,33774.32490296199,849.2621124791067,15276.469762178504,1613.7221493724014
0.03262953485085334,29107.4083795065,716.8510090253916,12939.429080368776,1249.5361181736687
0.03761291881509454,25780.84656715288,516.2975515725567,10861.949517113339,832.3689412098713
0.04260006704741445,22641.66986489713,477.8895976375004,9670.442076792544,989.4992475473194
0.04758946297580542,20355.30395475724,494.098034056414,8105.490659401665,747.9089984306244
0.05258335611766108,18861.128246124397,324.09576482049243,7298.221606228148,682.1983907869561
0.057576274857463465,17381.62135930512,289.4876153445416,6420.092865351447,497.01989789399397
0.06256912139536833,16279.95905134694,288.3394606330171,5749.040482871573,349.61064891646305
0.06756441715195967,15191.799651577314,275.4754217732775,4999.06587361247,469.89428174331977
0.07255749892871537,14038.223650849926,240.6900094384174,4430.480002576125,372.0440408226715
0.07755482756924524,12936.486221933304,160.6226543728497,3759.7848870795424,334.36843337473135
0.08255304458568463,11699.733641042585,145.53641823215776,3242.002874139857,404.149263306327
0.08754967601814244,10491.985879711103,148.31867966824086,2725.9841888383617,252.21863874757184
0.09254586496109424,9482.892320094787,106.70727184069167,2307.581159046502,195.66779875577382
0.09754291863059221,8591.177306313431,114.38799847109766,1988.121976968622,191.5285957849481
0.10254235516021268,7889.343990520608,119.95459449499816,1675.8539569614804,191.96122983205387
0.10753956503019681,7273.809743421427,108.51247709638668,1411.8823799629183,199.86608429991637
0.11253686491704093,6878.1113948582615,99.09651541634794,1207.9989513478656,167.14579249586146
0.11753562390962952,6516.401704050832,85.37019077453623,1051.478931377665,157.73358547869987
0.12253420461437808,6196.595146045851,82.35683965245035,888.4269073776195,136.77086347114704
0.127532163938209,5904.049570089573,79.09071378010474,708.0186494809975,163.43457543167028
0.13253095059118697,5566.387279115423,56.624844710570045,513.0603196042862,180.4320979204332
0.1375295724487842,5235.687008405006,62.502647030191625,344.94636609284663,130.54976248506438
0.1425275558781007,4893.042374571662,68.24090945349383,206.3349821727729,113.58372212456844
0.14752835586112167,4544.000901755137,73.67279720562387,198.7739664197444,108.6535367083023
0.1525288411351382,4218.881761011753,69.88617765180689,110.1314521043917,138.36537568192392
0.15752722798073354,3918.0184570676797,52.96683779995543,86.71037531764716,115.24879990238139
0.1625255560460449,3700.7857629230007,53.95762576281045,-61.75844068342454,137.84363254557442
0.167524465225269,3473.6848037548402,54.36508082011988,-90.99094160336925,131.27806400106158
0.1725248022457234,3301.36219426505,57.14939419156449,-129.94069404600873,115.00701308127924
0.17752509758721344,3145.3895245675812,39.18698775236406,-192.5946910831387,83.45615848669452
0.18252275065331142,3017.7380091477708,39.74850707529597,-237.2464115992147,93.67863355271072
0.1875212390681281,2896.6204615055544,46.96948309287127,-303.50278367865167,110.99490029955155
0.1925215385451184,2766.728736098494,44.526836829805276,-345.08980105482357,95.1659364952655
0.19752145482274225,2644.114516397685,37.74854068411388,-377.1675520920409,86.50471157309633
0.2025207907197568,2514.242070382244,45.282380676745625,-447.6916303132468,85.31370383948682
0.2075203767439778,2389.114126948416,34.705582006104585,-438.71181807000676,91.17708288994258
0.21251983470887348,2267.7736527943584,41.16065620083359,-435.15702797156604,79.86312628517138
0.21751935618514695,2158.0613371581985,34.2414450114101,-451.20075895429176,62.56262515367442
0.22251927689424755,2048.1576793371605,29.160691418697795,-454.5977554112162,75.94537676253806
0.22751907320178824,1955.2544117673644,30.089591370105865,-459.55414722957283,79.78215768233802
0.23251854386003684,1862.1544581278947,42.584811881652655,-473.1296323545123,59.24954854228268
0.237518162231752,1798.0323625115907,28.06599622558732,-490.5645665303208,66.16820875469212
0.2425175172465663,1720.9635546579502,39.37644528802697,-485.9748334365307,60.90910390811508
0.2475168214908688,1653.5850367172743,31.591571565401352,-522.0402566149133,67.34974205394826
0.2525170599683595,1588.768244376344,29.344871400315327,-509.88577015164026,72.35546399107236
0.2575161211046416,1528.2837498415204,31.94177750064881,-538.6853164185487,55.7215860284418
0.2625163296070706,1482.6478065149322,25.33194878814905,-553.4519528919692,66.63218118877457
0.26751618754503137,1423.3408088504718,26.459864397386276,-560.4198528539646,46.490092362804155
0.2725147438157042,1360.0135420440874,31.995911005776232,-556.0590619084834,59.556796511137094
0.27751501953035645,1313.8755947502996,30.02889882644992,-556.0561376124787,52.161008214336576
0.282515203104274,1267.0020516950099,26.223581417242773,-540.4991719128792,64.87713873762927
0.2875145597182855,1215.073910033967,31.785764532219595,-548.3954303146502,74.48249076542722
0.2925138209371488,1167.6481207184029,24.118409203298402,-558.9000254857708,63.995928702336144
0.29751407041935785,1127.0266036300238,31.77776722550404,-559.0111384801432,48.98967297905401
