r,xi0_mean,xi0_std,xi2_mean,xi2_std
22.10021663286769,0.1842963848635371,0.0008340882767364432,-0.11622482264334806,0.0018410981849982595
26.088706388213613,0.1260808359707736,0.0006575684527369713,-0.0923347906846931,0.0019185212582687268
30.079561938767792,0.08914103326622942,0.0005911152025603821,-0.07416381253342856,0.0016008809946072144
34.07206384634042,0.06462680460992459,0.0005991408643978935,-0.06051769120302057,0.0013497620542303474
38.06549651466055,0.04775812882492865,0.0005577463611681386,-0.05008781795403825,0.0011965033938941057
42.06015185974183,0.035753282357023665,0.0005065005813016218,-0.042088413140921856,0.0011610446333254769
46.0555802528677,0.027096237402879485,0.0005074677729763032,-0.03561141294122038,0.0009927375633330994
50.05158731515008,0.02070957246370976,0.0005352897084813138,-0.030425494619624335,0.0009459406412167197
54.048043259019416,0.015899088536009538,0.0005013513524581178,-0.02628416287925477,0.0010435079518687123
58.044837710319285,0.012227100076168767,0.0005079700000630033,-0.022781581535358725,0.0010017955835869648
62.042333057397016,0.00943150607368739,0.0005099463143335617,-0.019967482340627462,0.001011104015735139
66.03977801058944,0.007251702229080243,0.0005457171549487628,-0.01746718416469987,0.0010201793362049922
70.03762274923204,0.005505885016431607,0.0005313158119804735,-0.015358743894670724,0.0010065739334438962
74.03564871746795,0.004180971334800436,0.00045298398456771285,-0.013537039222504843,0.0009564568018575765
78.03392981331136,0.0032951168566384592,0.00041188988856956935,-0.011856567675295646,0.0009584958845533883
82.03243375290366,0.002819614487889219,0.0004100977382605827,-0.010379867851028431,0.0008707245349470676
86.03095274716824,0.0027272855649620588,0.00037951135163903497,-0.00913533787759588,0.0007247465644908606
90.02966383035105,0.002918848169979296,0.0003599546990462989,-0.0081514066240835,0.0006255289923099015
94.02845323239485,0.0032436348770048186,0.0003608065382479728,-0.007453137196702206,0.0006521237253421804
98.02712278615306,0.0034093319971405635,0.00035481640779436364,-0.006909926405167972,0.0007184239183626816
102.0260285621,0.0032707088095750483,0.0003551184140616218,-0.006327736858845647,0.0007152557709747996
106.0248690020269,0.002800500482539002,0.000341200612837894,-0.005755300163389223,0.0006703897539178322
110.02399982430707,0.002120364525163385,0.0003328872835988311,-0.005245680849563662,0.0006578926470717809
114.02312569545256,0.0013518498894788582,0.00033660297012709473,-0.004829189081631342,0.0006182127059620042
118.02242855571986,0.0006474669067164468,0.00032985959574620595,-0.004490828878855372,0.0005677884858662489
122.02169188034357,9.731472887817579e-05,0.0003167795339284089,-0.004259644491561154,0.00056136987596867
126.021095352702,-0.00031454532781502524,0.00027463597228704505,-0.004033432437373712,0.0006040189699616867
130.0204222560836,-0.0005710108917733557,0.0002574831519835876,-0.003814385103157192,0.0006174134748469686
134.01986984870035,-0.0007170203739369209,0.00024581555931230706,-0.003610479632527588,0.0005837412600344291
138.0193204641318,-0.0007892297354474359,0.00023981788054350784,-0.0034180210625035677,0.0005743846796263098
142.0188066141253,-0.0008192299403744249,0.00021707776650366803,-0.0031941683936055165,0.0006082192818363099
146.018255775846,-0.0008085284822111166,0.00020669634023458505,-0.0029940365018047044,0.0006369738194942399
150.01781218319573,-0.0008132350548724231,0.00021667801753042025,-0.0028111094955650734,0.0006000822132087362
154.01732893143222,-0.0007921323451894217,0.0002206129319164661,-0.0026560221054971315,0.000573910678154422
158.01694886957858,-0.0007564325886179945,0.00021081983189211634,-0.0024699377978027706,0.0005467798976735689
162.01644519179558,-0.0007204831228132936,0.00020643872354235453,-0.0022718118695719946,0.0005178183150530876
166.01602603847874,-0.0006790529481915672,0.00021499427365025356,-0.0020575289161633877,0.0004921850989739653
170.0156630564049,-0.0006266377620774349,0.00020662543891848884,-0.0018952986616098894,0.00047129904306940547
174.0153149834692,-0.0005937732946690356,0.00019366388063057102,-0.0017009971155013414,0.00045231447457656326
178.01499866742677,-0.0005547188326712813,0.000175774519567376,-0.0015625559709428673,0.0004493555521919306
182.01464367298942,-0.0005287387558166773,0.0001549304094224476,-0.0014682326694577677,0.0005004717158251763
186.0143461967961,-0.0005040930952637852,0.0001703444896278386,-0.001370180153086542,0.0004988187592380549
190.01405564260168,-0.00047536993811269257,0.00017672940345034947,-0.0012923502911478038,0.0004906165590233741
194.01376112049385,-0.0004417449622381313,0.0001812065812604153,-0.0011968823745445488,0.0005054364637965409
198.0134807745551,-0.0004086904380399411,0.00018742216684544205,-0.0010898409828307206,0.0004930678710449658
